_id,Timestamp,Redemption Count,Sales Count
9325,2024-05-29T18:30:00,243,220
9326,2024-05-29T18:15:00,60,65
9327,2024-05-29T18:00:00,77,53
9328,2024-05-29T17:45:00,30,42
9329,2024-05-29T17:30:00,64,75
9330,2024-05-29T17:15:00,70,59
9331,2024-05-29T17:00:00,70,70
9332,2024-05-29T16:45:00,125,115
9333,2024-05-29T16:30:00,84,77
9334,2024-05-29T16:15:00,84,92
9335,2024-05-29T16:00:00,124,122
9336,2024-05-29T15:45:00,64,57
9337,2024-05-29T15:30:00,105,93
9338,2024-05-29T15:15:00,67,76
9339,2024-05-29T15:00:00,79,80
9340,2024-05-29T14:45:00,75,66
9341,2024-05-29T14:30:00,78,80
9342,2024-05-29T14:15:00,119,90
9343,2024-05-29T14:00:00,78,78
9344,2024-05-29T13:45:00,111,110
9345,2024-05-29T13:30:00,146,130
9346,2024-05-29T13:15:00,81,88
9347,2024-05-29T13:00:00,206,213
9348,2024-05-29T12:45:00,119,92
9349,2024-05-29T12:30:00,77,66
9350,2024-05-29T12:15:00,92,88
9351,2024-05-29T12:00:00,120,106
9352,2024-05-29T11:45:00,70,81
9353,2024-05-29T11:30:00,95,89
9354,2024-05-29T11:15:00,72,66
9355,2024-05-29T11:00:00,139,111
9356,2024-05-29T10:45:00,93,69
9357,2024-05-29T10:30:00,38,38
9358,2024-05-29T10:15:00,62,68
9359,2024-05-29T10:00:00,106,43
9360,2024-05-29T09:45:00,139,100
9361,2024-05-29T09:30:00,28,24
9362,2024-05-29T09:15:00,14,133
9363,2024-05-29T09:00:00,31,34
9364,2024-05-29T08:45:00,7,7
9365,2024-05-29T08:30:00,29,23
9366,2024-05-29T08:15:00,43,13
9367,2024-05-29T08:00:00,9,5
9368,2024-05-29T07:45:00,7,8
9369,2024-05-29T07:30:00,13,15
9370,2024-05-29T07:15:00,8,4
9371,2024-05-29T07:00:00,12,2
9372,2024-05-29T06:45:00,10,21
9373,2024-05-29T06:30:00,28,15
9374,2024-05-29T06:15:00,0,1
9375,2024-05-29T06:00:00,0,2
9376,2024-05-29T05:15:00,0,1
9377,2024-05-29T03:00:00,0,1
9378,2024-05-29T02:00:00,0,1
9379,2024-05-29T00:30:00,0,2
9380,2024-05-29T00:15:00,0,4
9381,2024-05-29T00:00:00,0,5
9382,2024-05-28T23:30:00,7,13
9383,2024-05-28T23:15:00,6,11
9384,2024-05-28T23:00:00,2,5
9385,2024-05-28T22:45:00,11,13
9386,2024-05-28T22:30:00,15,15
9387,2024-05-28T22:15:00,6,15
9388,2024-05-28T22:00:00,10,17
9389,2024-05-28T21:45:00,6,17
9390,2024-05-28T21:30:00,12,9
9391,2024-05-28T21:15:00,6,4
9392,2024-05-28T21:00:00,10,10
9393,2024-05-28T20:45:00,11,24
9394,2024-05-28T20:30:00,14,15
9395,2024-05-28T20:15:00,15,13
9396,2024-05-28T20:00:00,12,14
9397,2024-05-28T19:45:00,15,16
9398,2024-05-28T19:30:00,5,5
9399,2024-05-28T19:15:00,15,4
9400,2024-05-28T19:00:00,16,8
9401,2024-05-28T18:45:00,22,22
9402,2024-05-28T18:30:00,25,37
9403,2024-05-28T18:15:00,52,62
9404,2024-05-28T18:00:00,48,46
9405,2024-05-28T17:45:00,18,16
9406,2024-05-28T17:30:00,12,67
9407,2024-05-28T17:15:00,23,23
9408,2024-05-28T17:00:00,28,31
9409,2024-05-28T16:45:00,54,29
9410,2024-05-28T16:30:00,52,125
9411,2024-05-28T16:15:00,33,32
9412,2024-05-28T16:00:00,184,230
9413,2024-05-28T15:45:00,83,42
9414,2024-05-28T15:30:00,24,13
9415,2024-05-28T15:15:00,20,24
9416,2024-05-28T15:00:00,29,29
9417,2024-05-28T14:45:00,31,25
9418,2024-05-28T14:30:00,24,23
9419,2024-05-28T14:15:00,41,406
9420,2024-05-28T14:00:00,33,26
9421,2024-05-28T13:45:00,27,30
9422,2024-05-28T13:30:00,49,40
9423,2024-05-28T13:15:00,32,34
9424,2024-05-28T13:00:00,40,58
9425,2024-05-28T12:45:00,30,36
9426,2024-05-28T12:30:00,25,25
9427,2024-05-28T12:15:00,36,32
9428,2024-05-28T12:00:00,42,35
9429,2024-05-28T11:45:00,34,26
9430,2024-05-28T11:30:00,27,57
9431,2024-05-28T11:15:00,27,24
9432,2024-05-28T11:00:00,27,26
9433,2024-05-28T10:45:00,38,79
9434,2024-05-28T10:30:00,31,30
9435,2024-05-28T10:15:00,35,37
9436,2024-05-28T10:00:00,13,22
9437,2024-05-28T09:45:00,23,29
9438,2024-05-28T09:30:00,15,32
9439,2024-05-28T09:15:00,7,0
9440,2024-05-28T09:00:00,9,1
9441,2024-05-28T08:45:00,4,134
9442,2024-05-28T08:30:00,26,18
9443,2024-05-28T08:15:00,31,8
9444,2024-05-28T08:00:00,11,25
9445,2024-05-28T07:45:00,3,3
9446,2024-05-28T07:30:00,9,6
9447,2024-05-28T07:15:00,6,3
9448,2024-05-28T07:00:00,17,4
9449,2024-05-28T06:45:00,8,8
9450,2024-05-28T06:30:00,26,10
9451,2024-05-28T06:15:00,0,1
9452,2024-05-28T02:00:00,0,2
9453,2024-05-28T01:30:00,0,2
9454,2024-05-28T00:45:00,0,8
9455,2024-05-27T23:45:00,0,7
9456,2024-05-27T23:30:00,1,1
9457,2024-05-27T23:15:00,1,2
9458,2024-05-27T23:00:00,5,8
9459,2024-05-27T22:45:00,2,0
9460,2024-05-27T22:30:00,7,28
9461,2024-05-27T22:15:00,0,2
9462,2024-05-27T22:00:00,7,101
9463,2024-05-27T21:45:00,6,7
9464,2024-05-27T21:30:00,20,12
9465,2024-05-27T21:15:00,8,2
9466,2024-05-27T21:00:00,11,210
9467,2024-05-27T20:45:00,17,15
9468,2024-05-27T20:30:00,30,19
9469,2024-05-27T20:15:00,16,25
9470,2024-05-27T20:00:00,15,13
9471,2024-05-27T19:45:00,5,20
9472,2024-05-27T19:30:00,60,52
9473,2024-05-27T19:15:00,69,105
9474,2024-05-27T19:00:00,31,34
9475,2024-05-27T18:45:00,38,41
9476,2024-05-27T18:30:00,50,42
9477,2024-05-27T18:15:00,57,46
9478,2024-05-27T18:00:00,59,51
9479,2024-05-27T17:45:00,55,54
9480,2024-05-27T17:30:00,88,108
9481,2024-05-27T17:15:00,93,94
9482,2024-05-27T17:00:00,44,52
9483,2024-05-27T16:45:00,64,55
9484,2024-05-27T16:30:00,60,60
9485,2024-05-27T16:15:00,52,51
9486,2024-05-27T16:00:00,79,64
9487,2024-05-27T15:45:00,105,61
9488,2024-05-27T15:30:00,78,152
9489,2024-05-27T15:15:00,40,38
9490,2024-05-27T15:00:00,73,74
9491,2024-05-27T14:45:00,25,49
9492,2024-05-27T14:30:00,56,58
9493,2024-05-27T14:15:00,37,27
9494,2024-05-27T14:00:00,26,26
9495,2024-05-27T13:45:00,5,8
9496,2024-05-27T13:30:00,16,22
9497,2024-05-27T13:15:00,11,18
9498,2024-05-27T13:00:00,14,19
9499,2024-05-27T12:45:00,1,1
9500,2024-05-27T12:30:00,10,5
9501,2024-05-27T12:15:00,10,8
9502,2024-05-27T12:00:00,10,11
9503,2024-05-27T11:45:00,7,7
9504,2024-05-27T11:30:00,10,60
9505,2024-05-27T11:15:00,3,21
9506,2024-05-27T11:00:00,15,17
9507,2024-05-27T10:45:00,204,198
9508,2024-05-27T10:30:00,7,10
9509,2024-05-27T10:15:00,10,10
9510,2024-05-27T10:00:00,5,4
9511,2024-05-27T09:45:00,8,4
9512,2024-05-27T09:30:00,11,9
9513,2024-05-27T09:15:00,6,3
9514,2024-05-27T09:00:00,21,19
9515,2024-05-27T08:45:00,6,7
9516,2024-05-27T08:30:00,15,23
9517,2024-05-27T08:15:00,22,4
9518,2024-05-27T08:00:00,11,4
9519,2024-05-27T07:45:00,4,3
9520,2024-05-27T07:30:00,5,0
9521,2024-05-27T07:15:00,6,7
9522,2024-05-27T07:00:00,11,1
9523,2024-05-27T06:45:00,3,1
9524,2024-05-27T06:30:00,16,7
9525,2024-05-27T06:15:00,3,0
9526,2024-05-27T05:30:00,0,2
9527,2024-05-27T03:15:00,0,2
9528,2024-05-27T02:30:00,0,3
9529,2024-05-27T02:15:00,0,2
9530,2024-05-26T23:45:00,0,2
9531,2024-05-26T23:30:00,8,3
9532,2024-05-26T23:15:00,1,37
9533,2024-05-26T23:00:00,7,6
9534,2024-05-26T22:45:00,0,10
9535,2024-05-26T22:30:00,2,7
9536,2024-05-26T22:15:00,1,1
9537,2024-05-26T22:00:00,3,7
9538,2024-05-26T21:45:00,14,19
9539,2024-05-26T21:30:00,30,12
9540,2024-05-26T21:15:00,26,17
9541,2024-05-26T21:00:00,11,11
9542,2024-05-26T20:45:00,27,24
9543,2024-05-26T20:30:00,32,40
9544,2024-05-26T20:15:00,38,42
9545,2024-05-26T20:00:00,34,35
9546,2024-05-26T19:45:00,24,24
9547,2024-05-26T19:30:00,105,85
9548,2024-05-26T19:15:00,122,105
9549,2024-05-26T19:00:00,106,81
9550,2024-05-26T18:45:00,120,111
9551,2024-05-26T18:30:00,176,131
9552,2024-05-26T18:15:00,139,147
9553,2024-05-26T18:00:00,171,168
9554,2024-05-26T17:45:00,147,144
9555,2024-05-26T17:30:00,235,214
9556,2024-05-26T17:15:00,198,191
9557,2024-05-26T17:00:00,228,169
9558,2024-05-26T16:45:00,298,246
9559,2024-05-26T16:30:00,391,374
9560,2024-05-26T16:15:00,277,285
9561,2024-05-26T16:00:00,355,278
9562,2024-05-26T15:45:00,365,336
9563,2024-05-26T15:30:00,252,266
9564,2024-05-26T15:15:00,419,391
9565,2024-05-26T15:00:00,387,336
9566,2024-05-26T14:45:00,433,403
9567,2024-05-26T14:30:00,532,353
9568,2024-05-26T14:15:00,381,373
9569,2024-05-26T14:00:00,433,393
9570,2024-05-26T13:45:00,422,349
9571,2024-05-26T13:30:00,498,390
9572,2024-05-26T13:15:00,200,235
9573,2024-05-26T13:00:00,345,405
9574,2024-05-26T12:45:00,461,440
9575,2024-05-26T12:30:00,442,490
9576,2024-05-26T12:15:00,385,548
9577,2024-05-26T12:00:00,343,388
9578,2024-05-26T11:45:00,285,348
9579,2024-05-26T11:30:00,356,420
9580,2024-05-26T11:15:00,391,607
9581,2024-05-26T11:00:00,232,209
9582,2024-05-26T10:45:00,218,187
9583,2024-05-26T10:30:00,313,287
9584,2024-05-26T10:15:00,199,138
9585,2024-05-26T10:00:00,192,171
9586,2024-05-26T09:45:00,271,250
9587,2024-05-26T09:30:00,123,134
9588,2024-05-26T09:15:00,90,76
9589,2024-05-26T09:00:00,73,67
9590,2024-05-26T08:45:00,26,25
9591,2024-05-26T08:30:00,23,22
9592,2024-05-26T08:15:00,35,32
9593,2024-05-26T08:00:00,30,25
9594,2024-05-26T07:45:00,37,33
9595,2024-05-26T07:30:00,34,29
9596,2024-05-26T07:15:00,24,21
9597,2024-05-26T07:00:00,12,11
9598,2024-05-26T06:45:00,6,5
9599,2024-05-26T06:30:00,13,10
9600,2024-05-25T23:45:00,1,0
9601,2024-05-25T23:30:00,9,2
9602,2024-05-25T23:15:00,4,4
9603,2024-05-25T23:00:00,11,15
9604,2024-05-25T22:30:00,4,2
9605,2024-05-25T22:15:00,7,6
9606,2024-05-25T22:00:00,22,17
9607,2024-05-25T21:45:00,16,16
9608,2024-05-25T21:30:00,51,41
9609,2024-05-25T21:15:00,21,19
9610,2024-05-25T21:00:00,29,29
9611,2024-05-25T20:45:00,85,78
9612,2024-05-25T20:30:00,53,47
9613,2024-05-25T20:15:00,29,23
9614,2024-05-25T20:00:00,17,17
9615,2024-05-25T19:45:00,51,51
9616,2024-05-25T19:30:00,89,79
9617,2024-05-25T19:15:00,114,110
9618,2024-05-25T19:00:00,87,86
9619,2024-05-25T18:45:00,86,71
9620,2024-05-25T18:30:00,144,116
9621,2024-05-25T18:15:00,102,89
9622,2024-05-25T18:00:00,124,117
9623,2024-05-25T17:45:00,108,90
9624,2024-05-25T17:30:00,142,119
9625,2024-05-25T17:15:00,180,158
9626,2024-05-25T17:00:00,148,145
9627,2024-05-25T16:45:00,132,107
9628,2024-05-25T16:30:00,108,118
9629,2024-05-25T16:15:00,132,100
9630,2024-05-25T16:00:00,182,156
9631,2024-05-25T15:45:00,139,178
9632,2024-05-25T15:30:00,113,114
9633,2024-05-25T15:15:00,111,142
9634,2024-05-25T15:00:00,146,93
9635,2024-05-25T14:45:00,105,111
9636,2024-05-25T14:30:00,63,81
9637,2024-05-25T14:15:00,89,77
9638,2024-05-25T14:00:00,111,75
9639,2024-05-25T13:45:00,34,37
9640,2024-05-25T13:30:00,43,43
9641,2024-05-25T13:15:00,70,51
9642,2024-05-25T13:00:00,31,29
9643,2024-05-25T12:45:00,31,34
9644,2024-05-25T12:30:00,28,31
9645,2024-05-25T12:15:00,53,37
9646,2024-05-25T12:00:00,63,53
9647,2024-05-25T11:45:00,59,57
9648,2024-05-25T11:30:00,55,33
9649,2024-05-25T11:15:00,65,59
9650,2024-05-25T11:00:00,72,42
9651,2024-05-25T10:45:00,61,61
9652,2024-05-25T10:30:00,53,47
9653,2024-05-25T10:15:00,47,51
9654,2024-05-25T10:00:00,49,24
9655,2024-05-25T09:45:00,44,29
9656,2024-05-25T09:30:00,45,33
9657,2024-05-25T09:15:00,11,22
9658,2024-05-25T09:00:00,40,45
9659,2024-05-25T08:45:00,19,16
9660,2024-05-25T08:30:00,32,39
9661,2024-05-25T08:15:00,36,56
9662,2024-05-25T08:00:00,23,61
9663,2024-05-25T07:45:00,13,23
9664,2024-05-25T07:30:00,22,25
9665,2024-05-25T07:15:00,12,13
9666,2024-05-25T07:00:00,12,14
9667,2024-05-25T06:45:00,7,13
9668,2024-05-25T06:30:00,9,10
9669,2024-05-25T06:15:00,0,3
9670,2024-05-25T06:00:00,0,2
9671,2024-05-25T05:30:00,0,7
9672,2024-05-25T05:15:00,0,2
9673,2024-05-25T05:00:00,0,2
9674,2024-05-25T03:45:00,0,1
9675,2024-05-25T03:15:00,0,2
9676,2024-05-25T03:00:00,0,1
9677,2024-05-25T02:45:00,0,1
9678,2024-05-25T02:15:00,0,4
9679,2024-05-25T01:30:00,0,2
9680,2024-05-25T01:15:00,0,5
9681,2024-05-25T01:00:00,0,3
9682,2024-05-25T00:45:00,0,4
9683,2024-05-25T00:30:00,0,9
9684,2024-05-25T00:15:00,0,13
9685,2024-05-25T00:00:00,0,13
9686,2024-05-24T23:45:00,0,20
9687,2024-05-24T23:30:00,9,28
9688,2024-05-24T23:15:00,1,19
9689,2024-05-24T23:00:00,5,23
9690,2024-05-24T22:45:00,3,24
9691,2024-05-24T22:30:00,13,24
9692,2024-05-24T22:15:00,13,33
9693,2024-05-24T22:00:00,1,29
9694,2024-05-24T21:45:00,0,27
9695,2024-05-24T21:30:00,19,16
9696,2024-05-24T21:15:00,22,29
9697,2024-05-24T21:00:00,42,50
9698,2024-05-24T20:45:00,37,40
9699,2024-05-24T20:30:00,42,45
9700,2024-05-24T20:15:00,25,24
9701,2024-05-24T20:00:00,30,35
9702,2024-05-24T19:45:00,32,26
9703,2024-05-24T19:30:00,203,204
9704,2024-05-24T19:15:00,94,85
9705,2024-05-24T19:00:00,132,97
9706,2024-05-24T18:45:00,56,65
9707,2024-05-24T18:30:00,101,98
9708,2024-05-24T18:15:00,131,121
9709,2024-05-24T18:00:00,82,77
9710,2024-05-24T17:45:00,69,78
9711,2024-05-24T17:30:00,105,85
9712,2024-05-24T17:15:00,89,117
9713,2024-05-24T17:00:00,86,91
9714,2024-05-24T16:45:00,120,122
9715,2024-05-24T16:30:00,152,223
9716,2024-05-24T16:15:00,137,127
9717,2024-05-24T16:00:00,112,132
9718,2024-05-24T15:45:00,107,111
9719,2024-05-24T15:30:00,116,123
9720,2024-05-24T15:15:00,157,148
9721,2024-05-24T15:00:00,135,133
9722,2024-05-24T14:45:00,105,132
9723,2024-05-24T14:30:00,147,142
9724,2024-05-24T14:15:00,128,119
9725,2024-05-24T14:00:00,172,163
9726,2024-05-24T13:45:00,162,188
9727,2024-05-24T13:30:00,178,142
9728,2024-05-24T13:15:00,131,121
9729,2024-05-24T13:00:00,126,161
9730,2024-05-24T12:45:00,133,140
9731,2024-05-24T12:30:00,141,154
9732,2024-05-24T12:15:00,147,135
9733,2024-05-24T12:00:00,127,117
9734,2024-05-24T11:45:00,116,136
9735,2024-05-24T11:30:00,120,120
9736,2024-05-24T11:15:00,75,83
9737,2024-05-24T11:00:00,122,129
9738,2024-05-24T10:45:00,69,103
9739,2024-05-24T10:30:00,126,107
9740,2024-05-24T10:15:00,89,79
9741,2024-05-24T10:00:00,38,72
9742,2024-05-24T09:45:00,40,61
9743,2024-05-24T09:30:00,43,71
9744,2024-05-24T09:15:00,31,395
9745,2024-05-24T09:00:00,61,53
9746,2024-05-24T08:45:00,27,47
9747,2024-05-24T08:30:00,26,25
9748,2024-05-24T08:15:00,39,22
9749,2024-05-24T08:00:00,17,43
9750,2024-05-24T07:45:00,6,26
9751,2024-05-24T07:30:00,17,14
9752,2024-05-24T07:15:00,5,3
9753,2024-05-24T07:00:00,17,3
9754,2024-05-24T06:45:00,12,10
9755,2024-05-24T06:30:00,20,13
9756,2024-05-24T06:15:00,0,3
9757,2024-05-24T05:45:00,0,3
9758,2024-05-24T04:00:00,0,1
9759,2024-05-24T03:45:00,0,4
9760,2024-05-24T02:45:00,0,1
9761,2024-05-24T02:30:00,0,1
9762,2024-05-24T02:15:00,0,2
9763,2024-05-24T02:00:00,0,3
9764,2024-05-24T01:30:00,0,7
9765,2024-05-24T01:00:00,0,3
9766,2024-05-24T00:45:00,0,5
9767,2024-05-24T00:30:00,0,1
9768,2024-05-24T00:15:00,0,5
9769,2024-05-23T23:45:00,0,6
9770,2024-05-23T23:30:00,8,12
9771,2024-05-23T23:15:00,1,1
9772,2024-05-23T23:00:00,8,0
9773,2024-05-23T22:45:00,1,10
9774,2024-05-23T22:30:00,5,2
9775,2024-05-23T22:15:00,5,17
9776,2024-05-23T22:00:00,10,18
9777,2024-05-23T21:45:00,2,4
9778,2024-05-23T21:30:00,30,38
9779,2024-05-23T21:15:00,7,20
9780,2024-05-23T21:00:00,7,8
9781,2024-05-23T20:45:00,49,58
9782,2024-05-23T20:30:00,23,34
9783,2024-05-23T20:15:00,29,58
9784,2024-05-23T20:00:00,17,24
9785,2024-05-23T19:45:00,16,19
9786,2024-05-23T19:30:00,59,44
9787,2024-05-23T19:15:00,49,67
9788,2024-05-23T19:00:00,45,51
9789,2024-05-23T18:45:00,36,48
9790,2024-05-23T18:30:00,56,48
9791,2024-05-23T18:15:00,85,77
9792,2024-05-23T18:00:00,102,87
9793,2024-05-23T17:45:00,54,43
9794,2024-05-23T17:30:00,91,97
9795,2024-05-23T17:15:00,57,51
9796,2024-05-23T17:00:00,63,70
9797,2024-05-23T16:45:00,57,82
9798,2024-05-23T16:30:00,84,117
9799,2024-05-23T16:15:00,77,75
9800,2024-05-23T16:00:00,97,79
9801,2024-05-23T15:45:00,108,138
9802,2024-05-23T15:30:00,148,136
9803,2024-05-23T15:15:00,120,95
9804,2024-05-23T15:00:00,46,73
9805,2024-05-23T14:45:00,79,85
9806,2024-05-23T14:30:00,155,145
9807,2024-05-23T14:15:00,130,110
9808,2024-05-23T14:00:00,120,113
9809,2024-05-23T13:45:00,88,105
9810,2024-05-23T13:30:00,124,108
9811,2024-05-23T13:15:00,112,112
9812,2024-05-23T13:00:00,116,100
9813,2024-05-23T12:45:00,108,110
9814,2024-05-23T12:30:00,94,116
9815,2024-05-23T12:15:00,267,260
9816,2024-05-23T12:00:00,119,111
9817,2024-05-23T11:45:00,110,118
9818,2024-05-23T11:30:00,117,96
9819,2024-05-23T11:15:00,74,67
9820,2024-05-23T11:00:00,82,107
9821,2024-05-23T10:45:00,59,60
9822,2024-05-23T10:30:00,53,52
9823,2024-05-23T10:15:00,56,52
9824,2024-05-23T10:00:00,29,52
9825,2024-05-23T09:45:00,20,35
9826,2024-05-23T09:30:00,71,118
9827,2024-05-23T09:15:00,14,16
9828,2024-05-23T09:00:00,26,28
9829,2024-05-23T08:45:00,15,28
9830,2024-05-23T08:30:00,15,39
9831,2024-05-23T08:15:00,42,36
9832,2024-05-23T08:00:00,17,22
9833,2024-05-23T07:45:00,6,7
9834,2024-05-23T07:30:00,11,12
9835,2024-05-23T07:15:00,16,11
9836,2024-05-23T07:00:00,16,4
9837,2024-05-23T06:45:00,3,1
9838,2024-05-23T06:30:00,14,4
9839,2024-05-23T04:00:00,0,1
9840,2024-05-23T02:15:00,0,5
9841,2024-05-23T02:00:00,0,1
9842,2024-05-23T01:00:00,0,2
9843,2024-05-23T00:45:00,0,3
9844,2024-05-23T00:30:00,0,2
9845,2024-05-23T00:00:00,0,2
9846,2024-05-22T23:45:00,0,2
9847,2024-05-22T23:30:00,2,12
9848,2024-05-22T23:15:00,0,5
9849,2024-05-22T23:00:00,2,8
9850,2024-05-22T22:45:00,5,9
9851,2024-05-22T22:30:00,6,34
9852,2024-05-22T22:15:00,15,14
9853,2024-05-22T22:00:00,1,6
9854,2024-05-22T21:45:00,3,10
9855,2024-05-22T21:30:00,17,23
9856,2024-05-22T21:15:00,10,11
9857,2024-05-22T21:00:00,15,28
9858,2024-05-22T20:45:00,10,10
9859,2024-05-22T20:30:00,24,93
9860,2024-05-22T20:15:00,18,10
9861,2024-05-22T20:00:00,11,14
9862,2024-05-22T19:45:00,21,17
9863,2024-05-22T19:30:00,64,67
9864,2024-05-22T19:15:00,49,61
9865,2024-05-22T19:00:00,39,46
9866,2024-05-22T18:45:00,51,47
9867,2024-05-22T18:30:00,36,24
9868,2024-05-22T18:15:00,50,45
9869,2024-05-22T18:00:00,75,65
9870,2024-05-22T17:45:00,24,42
9871,2024-05-22T17:30:00,52,56
9872,2024-05-22T17:15:00,50,43
9873,2024-05-22T17:00:00,44,53
9874,2024-05-22T16:45:00,44,43
9875,2024-05-22T16:30:00,51,32
9876,2024-05-22T16:15:00,37,40
9877,2024-05-22T16:00:00,58,55
9878,2024-05-22T15:45:00,45,48
9879,2024-05-22T15:30:00,53,59
9880,2024-05-22T15:15:00,37,30
9881,2024-05-22T15:00:00,54,82
9882,2024-05-22T14:45:00,63,73
9883,2024-05-22T14:30:00,95,86
9884,2024-05-22T14:15:00,70,61
9885,2024-05-22T14:00:00,64,71
9886,2024-05-22T13:45:00,40,41
9887,2024-05-22T13:30:00,54,64
9888,2024-05-22T13:15:00,67,65
9889,2024-05-22T13:00:00,62,60
9890,2024-05-22T12:45:00,63,69
9891,2024-05-22T12:30:00,71,52
9892,2024-05-22T12:15:00,51,52
9893,2024-05-22T12:00:00,78,81
9894,2024-05-22T11:45:00,59,50
9895,2024-05-22T11:30:00,76,79
9896,2024-05-22T11:15:00,176,168
9897,2024-05-22T11:00:00,47,39
9898,2024-05-22T10:45:00,34,44
9899,2024-05-22T10:30:00,69,64
9900,2024-05-22T10:15:00,49,44
9901,2024-05-22T10:00:00,37,48
9902,2024-05-22T09:45:00,34,38
9903,2024-05-22T09:30:00,25,82
9904,2024-05-22T09:15:00,16,27
9905,2024-05-22T09:00:00,18,23
9906,2024-05-22T08:45:00,7,31
9907,2024-05-22T08:30:00,29,27
9908,2024-05-22T08:15:00,25,5
9909,2024-05-22T08:00:00,18,18
9910,2024-05-22T07:45:00,8,7
9911,2024-05-22T07:30:00,11,7
9912,2024-05-22T07:15:00,9,6
9913,2024-05-22T07:00:00,14,1
9914,2024-05-22T06:45:00,9,8
9915,2024-05-22T06:30:00,26,14
9916,2024-05-22T01:15:00,0,3
9917,2024-05-22T00:15:00,0,2
9918,2024-05-21T23:45:00,0,6
9919,2024-05-21T23:30:00,2,3
9920,2024-05-21T23:15:00,4,6
9921,2024-05-21T23:00:00,6,20
9922,2024-05-21T22:45:00,12,33
9923,2024-05-21T22:30:00,5,3
9924,2024-05-21T22:15:00,6,8
9925,2024-05-21T22:00:00,8,11
9926,2024-05-21T21:45:00,3,2
9927,2024-05-21T21:30:00,18,41
9928,2024-05-21T21:15:00,23,25
9929,2024-05-21T21:00:00,7,8
9930,2024-05-21T20:45:00,18,23
9931,2024-05-21T20:30:00,45,29
9932,2024-05-21T20:15:00,29,26
9933,2024-05-21T20:00:00,35,37
9934,2024-05-21T19:45:00,34,33
9935,2024-05-21T19:30:00,59,47
9936,2024-05-21T19:15:00,45,40
9937,2024-05-21T19:00:00,61,64
9938,2024-05-21T18:45:00,85,88
9939,2024-05-21T18:30:00,54,32
9940,2024-05-21T18:15:00,75,62
9941,2024-05-21T18:00:00,72,59
9942,2024-05-21T17:45:00,47,42
9943,2024-05-21T17:30:00,81,57
9944,2024-05-21T17:15:00,83,73
9945,2024-05-21T17:00:00,38,44
9946,2024-05-21T16:45:00,77,64
9947,2024-05-21T16:30:00,83,71
9948,2024-05-21T16:15:00,53,52
9949,2024-05-21T16:00:00,289,265
9950,2024-05-21T15:45:00,99,83
9951,2024-05-21T15:30:00,93,86
9952,2024-05-21T15:15:00,84,82
9953,2024-05-21T15:00:00,85,94
9954,2024-05-21T14:45:00,73,80
9955,2024-05-21T14:30:00,118,110
9956,2024-05-21T14:15:00,121,148
9957,2024-05-21T14:00:00,74,78
9958,2024-05-21T13:45:00,57,56
9959,2024-05-21T13:30:00,121,121
9960,2024-05-21T13:15:00,84,86
9961,2024-05-21T13:00:00,63,78
9962,2024-05-21T12:45:00,98,80
9963,2024-05-21T12:30:00,80,74
9964,2024-05-21T12:15:00,53,59
9965,2024-05-21T12:00:00,75,77
9966,2024-05-21T11:45:00,91,84
9967,2024-05-21T11:30:00,98,107
9968,2024-05-21T11:15:00,83,75
9969,2024-05-21T11:00:00,82,100
9970,2024-05-21T10:45:00,47,49
9971,2024-05-21T10:30:00,30,30
9972,2024-05-21T10:15:00,109,80
9973,2024-05-21T10:00:00,35,46
9974,2024-05-21T09:45:00,43,33
9975,2024-05-21T09:30:00,43,98
9976,2024-05-21T09:15:00,31,14
9977,2024-05-21T09:00:00,13,23
9978,2024-05-21T08:45:00,9,11
9979,2024-05-21T08:30:00,36,33
9980,2024-05-21T08:15:00,20,14
9981,2024-05-21T08:00:00,9,10
9982,2024-05-21T07:45:00,6,7
9983,2024-05-21T07:30:00,9,4
9984,2024-05-21T07:15:00,7,4
9985,2024-05-21T07:00:00,15,3
9986,2024-05-21T06:45:00,6,1
9987,2024-05-21T06:30:00,17,4
9988,2024-05-21T06:00:00,0,2
9989,2024-05-21T05:15:00,0,4
9990,2024-05-21T02:30:00,0,2
9991,2024-05-21T01:45:00,0,2
9992,2024-05-21T00:45:00,0,2
9993,2024-05-21T00:30:00,0,2
9994,2024-05-20T23:45:00,0,3
9995,2024-05-20T23:30:00,3,6
9996,2024-05-20T23:15:00,7,26
9997,2024-05-20T23:00:00,11,20
9998,2024-05-20T22:45:00,12,13
9999,2024-05-20T22:30:00,4,13
10000,2024-05-20T22:15:00,7,12
10001,2024-05-20T22:00:00,9,6
10002,2024-05-20T21:45:00,8,12
10003,2024-05-20T21:30:00,17,16
10004,2024-05-20T21:15:00,9,11
10005,2024-05-20T21:00:00,15,13
10006,2024-05-20T20:45:00,35,36
10007,2024-05-20T20:30:00,15,19
10008,2024-05-20T20:15:00,19,20
10009,2024-05-20T20:00:00,32,38
10010,2024-05-20T19:45:00,34,35
10011,2024-05-20T19:30:00,83,77
10012,2024-05-20T19:15:00,101,86
10013,2024-05-20T19:00:00,142,99
10014,2024-05-20T18:45:00,129,128
10015,2024-05-20T18:30:00,143,136
10016,2024-05-20T18:15:00,172,170
10017,2024-05-20T18:00:00,175,159
10018,2024-05-20T17:45:00,180,163
10019,2024-05-20T17:30:00,260,230
10020,2024-05-20T17:15:00,306,300
10021,2024-05-20T17:00:00,298,282
10022,2024-05-20T16:45:00,327,302
